actor_id,name,description,image url
8516,John Carradine,"John Carradine (born Richmond Reed Carradine; February 5, 1906每 November 27, 1988) was an American actor, best known for his roles in horror films, Westerns, and Shakespearean theatre. A member of Cecil B. DeMille's stock company and later John Ford's company, he was one of the most prolific character actors in Hollywood history. He was married four times, had five children, and was the patriarch of the Carradine family, including four of his sons and four of his grandchildren who are or were also actors.",http://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png
14061,Jacqueline Bisset,"Winifred Jacqueline Fraser Bisset (/bst/ BISS-it; born 13 September 1944) is an English actress. She began her film career in 1965, first coming to prominence in 1968 with roles in The Detective, Bullitt, and The Sweet Ride, for which she received a most promising newcomer Golden Globe nomination. In the 1970s, she starred in Airport (1970), Day for Night (1973) which won the Academy Award for Best Foreign Language Film, Murder on the Orient Express (1974), The Deep (1977), and Who Is Killing the Great Chefs of Europe? (1978), which earned her a Golden Globe nomination as Best Actress in a Comedy.Her  film and TV credits include Rich and Famous (1981), Class (1983), her Golden Globe-nominated role in Under the Volcano (1984), her Cesar-nominated role in La C谷r谷monie (1995), her Emmy-nominated role in the miniseries Joan of Arc (1999) and the BBC miniseries Dancing on the Edge (2013), for which she won a Golden Globe Award for Best Supporting Actress (television).She received France's highest honour, the L谷gion d'honneur, in 2010.",http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/JacquelineBissetSept08.jpg/220px-JacquelineBissetSept08.jpg
1653,Jean-Pierre L矇aud,"Jean-Pierre L谷aud, ComM (French:[酉pj le.o]; born 28 May 1944) is a French actor, best known for playing Antoine Doinel in Franois Truffaut's series of films about that character, beginning with The 400 Blows (Les Quatre Cents Coups, 1959). He also worked several times with Jean-Luc Godard, and is a significant figure of the French New Wave.",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Jean-Pierre_L%C3%A9aud_C%C3%A9sars.jpg/220px-Jean-Pierre_L%C3%A9aud_C%C3%A9sars.jpg
1023139,Adam Driver,"Adam Driver (born November 19, 1983) is an American actor. He rose to prominence in the supporting role of Adam Sackler in the HBO comedy-drama series Girls (2012每2017), for which he received three consecutive nominations for the Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series. He made his Broadway debut in Mrs. Warren's Profession (2010). In 2011, he returned to Broadway in Man and Boy and made his feature film debut in J. Edgar.Driver has appeared in supporting roles in a wide range of films, including Lincoln (2012), Frances Ha (2012), Inside Llewyn Davis (2013), and Silence (2016). He starred in While We're Young (2014) and won the Volpi Cup for his role in Hungry Hearts (2014), as well as several best actor awards for his performance in Jim Jarmusch's Paterson (2016).Driver gained worldwide attention and acclaim for playing the main antagonist Kylo Ren in the Star Wars sequel trilogy, first in The Force Awakens (2015) then The Last Jedi (2017). He is set to reprise the role in Episode IX (2019). He is also the founder of Arts in the Armed Forces (AITAF), a nonprofit that performs theater for all branches of the military, both in the United States and abroad.",http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Star_Wars-_The_Last_Jedi_Japan_Premiere_Red_Carpet-_Adam_Driver_%2827163437599%29_%28cropped%29.jpg/220px-Star_Wars-_The_Last_Jedi_Japan_Premiere_Red_Carpet-_Adam_Driver_%2827163437599%29_%28cropped%29.jpg
8210,Wes Bentley,"Wesley Cook Bentley (born September 4, 1978) is an American actor known for blockbusters and independent films.Bentley is best known for his roles as Ricky Fitts in American Beauty (1999), which earned him a nomination for a BAFTA Award for Supporting Actor, Seneca Crane in The Hunger Games (2012), and Doyle in Interstellar (2014). He was one of four subjects in the documentary My Big Break (2009), which covered his fame after American Beauty and struggles with substance abuse. Rebuilding his career, he starred in the premiere of Venus in Fur by David Ives in the off-Broadway production in 2010. His  film roles include The Four Feathers (2002), Ghost Rider (2007), P2 (2007), and Pete's Dragon (2016).He began appearing in the FX anthology series American Horror Story in 2014, playing Edward Mordrake in Freak Show. In 2015, he starred as Detective John Lowe in Hotel, for which he received a Critics' Choice Television Award nomination. The following year, he played Dylan (the actor who plays Ambrose White in My Roanoke Nightmare) in the series' sixth cycle, subtitled Roanoke.",http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Wes_Bentley_The_Hunger_Games_premiere.jpg/220px-Wes_Bentley_The_Hunger_Games_premiere.jpg
4251,John Mahoney,"Charles John Mahoney (June 20, 1940 每 February 4, 2018) was an English-American actor of stage, film, and television.Born in Blackpool, England, Mahoney started his acting career on the stage in 1977, and moved into film in 1980. He was best known for playing the blue-collar patriarch Martin Crane in the American sitcom Frasier, which aired on NBC from 1993 to 2004. In addition to his film and television work, Mahoney also worked as a voice actor and was particularly passionate about his stage work on Broadway and in Chicago theatre.",http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/John_Mahoney_1994.JPG/220px-John_Mahoney_1994.JPG
15498,Liam Cunningham,"Liam Cunningham (born 2 June 1961) is an Irish stage and screen actor. He is known for playing Davos Seaworth in the HBO epic-fantasy series Game of Thrones. He has been nominated for the London Film Critics' Circle Award, the British Independent Film Award, has won two Irish Film & Television Awards, and shared a BAFTA with Michael Fassbender, for their crime-drama short film Pitch Black Heist.",http://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Liam_Cunningham_by_Gage_Skidmore_3.jpg/220px-Liam_Cunningham_by_Gage_Skidmore_3.jpg
35040,Paul Williams,Paul Williams may refer to:,http://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png
17328,Rufus Sewell,"Rufus Frederik Sewell (/sul/; born 29 October 1967) is an English actor. He has appeared in films such as Hamlet, The Woodlanders, Dangerous Beauty, Dark City, A Knight's Tale, The Illusionist, Tristan and Isolde, and Martha, Meet Frank, Daniel and Laurence. On television, he has starred in Middlemarch, The Man in the High Castle, Zen, The Pillars of the Earth, Charles II: The Power and The Passion, Holiday and Eleventh Hour. On stage, he originated the role of Septimus Hodge in Tom Stoppard's Arcadia and the role of Jan in Stoppard's Rock 'n' Roll, with the latter earning him an Olivier Award and a Tony Award nomination.",http://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Saeulen_der_Erde-Premierenfoto.jpg/220px-Saeulen_der_Erde-Premierenfoto.jpg
11805,Frank Whaley,"Frank Joseph Whaley (born July 20, 1963) is an American actor, film director, screenwriter and comedian. He is best known for his roles as Brett in Pulp Fiction and young Archie ""Moonlight"" Graham in Field of Dreams.",http:None
108253,Katie Lowes,"Katie Quinn Lowes (born September 22, 1981) is an American actress and theater director. She is best known for her role as Quinn Perkins in the ABC political drama series Scandal (2012每2018).",http:None
7301,Anthony Perkins,"Anthony Perkins (April 4, 1932每 September 12, 1992) was an American actor and singer.He was nominated for the Academy Award for Best Supporting Actor for his second film, Friendly Persuasion, but is best known for playing Norman Bates in Alfred Hitchcock's Psycho (1960) and its three sequels.His  films include Fear Strikes Out (1957), The Matchmaker (1958), On the Beach (1959 film) (1959), Tall Story (1960), The Trial (1962), Phaedra (1962), Five Miles to Midnight (1962), Pretty Poison (1968), Murder on the Orient Express (1974), Mahogany (1975), North Sea Hijack (1979), The Black Hole (1979), and Crimes of Passion (1984).",http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anthony_Perkins.jpg/220px-Anthony_Perkins.jpg
11703,Kerry Washington,"Kerry Marisa Washington (born January 31, 1977) is an American actress. Since 2012, Washington has gained wide public recognition for starring in the ABC drama Scandal, a Shonda Rhimes series in which she played Olivia Pope, a crisis management expert to politicians and power brokers in Washington DC, and also is a producer. For her role, she has been nominated twice for a Primetime Emmy Award for Outstanding Lead Actress in a Drama Series, Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series, and a Golden Globe Award for Best Actress in a Television Series.Washington is also known for her roles as Della Bea Robinson, in the film Ray (2004), as Kay in The Last King of Scotland (2006), as Alicia Masters in the live-action Fantastic Four films of 2005 and 2007, and as Broomhilda von Shaft in Quentin Tarantino's Django Unchained (2012). She has also starred in the independent films Our Song (2000), The Dead Girl (2006), M and Child (2009) and Night Catches Us (2010). In 2016, she portrayed Anita Hill in the HBO television film Confirmation and was nominated for a Primetime Emmy Award for Outstanding Lead Actress in a Limited Series or a Movie.In April 2014, Time magazine included Washington in its annual ""Time 100"" list.",http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Kerry_Washington_Django_avp.jpg/220px-Kerry_Washington_Django_avp.jpg
51663,Sean Gunn,"Sean Gunn is an American actor known for his roles as Kirk Gleason on the television show Gilmore Girls (2000每2007) and Kraglin in the Marvel Cinematic Universe in Guardians of the Galaxy (2014), and Guardians of the Galaxy Vol. 2 (2017). He is the younger br of filmmaker James Gunn, and often appears in his sibling's films.",http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Sean_Gunn_January_2015.jpg/220px-Sean_Gunn_January_2015.jpg
17881,Jason Schwartzman,"Jason Francesco Schwartzman (born June 26, 1980) is an American actor, screenwriter and musician. He is known for his frequent collaborations with Wes Anderson, such as Rushmore (1998), The Darjeeling Limited (2007), Fantastic Mr. Fox (2009), Moonrise Kingdom (2012) and The Grand Budapest Hotel (2014). He also starred in  films, such as Spun (2003), I Heart Huckabees (2004), Shopgirl (2005), Marie Antoinette (2006), Funny People (2009), Scott Pilgrim vs. the World (2010) and Saving Mr. Banks (2013).In addition to his film work, Schwartzman was the star of the HBO series Bored to Death (2009每2011), in which he played a writer who moonlights as an unlicensed private detective by advertising himself on Craigslist. He currently releases music through his solo project Coconut Records, and was formerly the drummer of rock band Phantom Planet.",http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg/220px-Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg
10983,Richard Griffiths,"Richard Thomas Griffiths, OBE (31 July 1947 每 28 March 2013) was an English actor of film, television, and stage. He received the Laurence Olivier Award for Best Actor, the Drama Desk Award for Outstanding Actor in a Play, the Outer Critics Circle Award for Best Featured Actor and the Tony Award for Best Performance by a Leading Actor in a Play, all for his role in The History Boys. For the 2006 film adaptation, Griffiths was nominated for the BAFTA Award for Best Actor in a Leading Role.He is also known for his portrayal of Vernon Dursley in the Harry Potter film series, Uncle Monty in Withnail and I (1987), Dr. Albert Meinheimer in The Naked Gun 2: The Smell of Fear (1991), Henry Crabbe in Pie in the Sky (1994每1997) and King George II in Disney's Pirates of the Caribbean: On Stranger Tides (2011). Earlier in his career, he had a prominent supporting role as British journalist Collins in Richard Attenborough's Academy Award-winning film Gandhi (1982).",http://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png
18892,Goldie Hawn,"Goldie Jeanne Hawn (born November 21, 1945) is an American actress, producer, and occasional singer. She rose to fame on the NBC sketch comedy program Rowan & Martin's Laugh-In (1968每70) before going on to receive the Academy Award for Best Supporting Actress and the Golden Globe Award for Best Supporting Actress for her performance in Cactus Flower (1969).Hawn maintained bankable star status for more than three decades while appearing in films such as There's a Girl in My Soup (1970), Butterflies Are Free (1972), The Sugarland Express (1974), Shampoo (1975), Foul Play (1978), Seems Like Old Times (1980), and Private Benjamin (1980), for which she was nominated for the Academy Award for Best Actress for playing the title role.Hawn's later work includes starring roles in the films Overboard (1987), Bird on a Wire (1990), Death Becomes Her (1992), Housesitter (1992), The First Wives Club (1996), and The Banger Sisters (2002). After a fifteen-year hiatus from film acting, Hawn made her comeback in Snatched (2017). She is the m of actors Oliver Hudson, Kate Hudson, and Wyatt Russell, and has been in a relationship with actor Kurt Russell since 1983. In 2003, she founded The Hawn Foundation, which helps underprivileged children.",http://upload.wikimedia.org/wikipedia/en/thumb/9/96/Goldie_Hawn_-_1978.jpg/220px-Goldie_Hawn_-_1978.jpg
139820,Pom Klementieff,"Pom Klementieff (born 3 May 1986) is a French actress. She was trained at the Cours Florent drama school in Paris and has appeared in such films as Loup (2009), Sleepless Night (2011) and Hacker's Game (2015). She plays the role of Mantis in the film Guardians of the Galaxy Vol. 2 (2017) and Avengers: Infinity War (2018).",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Pom_Klementieff_-_Florida_Supercon_-_2017_%2836204242146%29_%28cropped%29.jpg/220px-Pom_Klementieff_-_Florida_Supercon_-_2017_%2836204242146%29_%28cropped%29.jpg
65524,Ioan Gruffudd,"Ioan Gruffudd (Welsh:[jo.an 阱rf](listen); born 6 October 1973) is a Welsh actor.Having trained at the Royal Academy of Dramatic Art, he started off in Welsh language film productions, then came to the public's attention as Fifth Officer Harold Lowe in the film Titanic (1997), and as Lt John Beales in Black Hawk Down (2001). He is also known in the UK for playing the title role in Horatio Hornblower (1998每2003). film roles include Lancelot in King Arthur (2004), Mister Fantastic (Reed Richards) in Fantastic 4 (2005) and its sequel Fantastic 4: Rise of the Silver Surfer (2007), and British anti-slavery abolitionist William Wilberforce in Amazing Grace (2006). He played Tony Blair in W. (2008). In June 2012, he filmed The Adventurer: The Curse of the Midas Box throughout the south-west of England, playing the role of Charles Mundi; the film was released in 2014.On television he has played Andrew Martin in The CW series Ringer, and Dr. Henry Morgan on the ABC drama Forever. He was cast in the Lifetime Network series UnReal in April 2016. In 2017, he played Andrew Earlham in the suspense six-part miniseries Liar, airing on ITV in the UK and SundanceTV in the US. In 2018, he played the lead role in Harrow, a crime drama based in Brisbane, Queensland, Australia, that premiered on ABC.",http://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Ioan_Gruffudd_%285983095758%29.jpg/220px-Ioan_Gruffudd_%285983095758%29.jpg
21127,Bobby Cannavale,"Robert Cannavale (/knv酉li/; Italian:[kannavale]; born May 3, 1970) is an American actor known for his leading role as Bobby Caffey in the first two seasons of the crime drama series Third Watch. Cannavale also had a recurring role on the NBC comedy series Will & Grace as Will Truman's long-term boyfriend Officer Vincent ""Vince"" D'Angelo, for which he won the 2005 Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series; and portrayed Gyp Rosetti during the third season of the HBO drama series Boardwalk Empire, for which he won the 2013 Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series. In 2016, he starred in the HBO drama series Vinyl, produced by Martin Scorsese and Mick Jagger. In 2017, he joined the cast of the USA Network drama series Mr. Robot during its third season.For his roles in Mauritius and The Mfucker with the Hat, Cannavale was nominated for the Tony Award for Best Featured Actor in a Play and the Tony Award for Best Actor in a Play, respectively. He has appeared in The Station Agent (2003), Shall We Dance? (2004), Snakes on a Plane (2006), The  Guys (2010), Woody Allen's Blue Jasmine (2013), Chef (2014), the remake of Annie (2014), Paul Feig's Spy (2015), Ant-Man (2015), Jumanji: Welcome to the Jungle (2017) and I, Tonya (2017).",http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Bobby_Cannavale_2009.jpg/220px-Bobby_Cannavale_2009.jpg
1907,Kathy Baker,"Katherine Whitton Baker (born June 8, 1950) is an American stage, film and television actress.Baker began her career in theatre and made her screen debut in the 1983 drama film, The Right Stuff. She received the National Society of Film Critics Award for Best Supporting Actress and an Independent Spirit Award nomination for her performance in Street Smart (1987). Baker also has appeared in over 50 films, including Jacknife (1989), Edward Scissorhands (1990), The Cider House Rules (1999), Cold Mountain (2003), Nine Lives (2005), The Jane Austen Book Club (2007), Last Chance Harvey (2008), Take Shelter (2011), Saving Mr. Banks (2013) and The Age of Adaline (2015).On television, Baker starred as Dr. Jill Brock in the CBS drama series, Picket Fences (1992-1996), for which she received three Primetime Emmy Award for Outstanding Lead Actress in a Drama Series and Golden Globe and Screen Actors Guild Awards. She later received three additional nominations and a Primetime Emmy Award for her performances in Touched by an Angel, Boston Public and Door to Door.",http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/KathyBaker.jpg/220px-KathyBaker.jpg
12438,Bob Balaban,"Robert Elmer Balaban (born August 16, 1945) is an American actor, author, producer, and director. He was one of the producers nominated for the Academy Award for Best Picture for Gosford Park (2001), in which he also appeared. Balaban's  films roles include the drama Midnight Cowboy (1969), science fiction films Close Encounters of the Third Kind (1977) and Altered States (1980), the Christopher Guest comedies Waiting for Guffman (1996), Best in Show (2000), A Mighty Wind (2003), and For Your Consideration (2006), the dark fantasy film Lady in the Water (2006), and the Wes Anderson films Moonrise Kingdom (2012), The Grand Budapest Hotel (2014), and Isle of Dogs (2018).As a director, Balaban has directed three feature films, in addition to numerous television episodes and films. He is also an author of children's novels.",http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Bob_Balaban_2012_Shankbone.JPG/220px-Bob_Balaban_2012_Shankbone.JPG
227454,Alicia Vikander,"Alicia Amanda Vikander (/vkndr/; Swedish:[alisa vkandr](listen); born 3 October 1988) is a Swedish actress.Born and raised in Gothenburg, Vikander began acting as a child in minor stage productions at the Gothenburg opera house and trained as a ballet dancer at the Royal Swedish Ballet School in Stockholm and the School of American Ballet in New York. She began her professional acting career by appearing in Swedish short films and television series and first gained recognition for her role as Josefin Bjrn-Tegebrandt in the drama series Andra Avenyn (2008每10). Vikander made her feature film debut in Pure (2010), for which she won the Guldbagge Award for Best Actress. She gained wider recognition in 2012 for portraying Kitty in Joe Wright's film adaptation of Anna Karenina and Queen Caroline Mathilde in the Danish film A Royal Affair.In 2014 and 2015, Vikander achieved global recognition for her roles as activist Vera Brittain in Testament of Youth, a humanoid robot in Ex Machina, for which she was nominated for the Golden Globe and BAFTA Award for Best Supporting Actress, and painter Gerda Wegener in The Danish Girl, for which she received the Academy Award for Best Supporting Actress, Screen Actors' Guild award and a Critics' Choice Movie Award. In 2016, Vikander was listed by Forbes in its 30 Under 30 list. In 2018, she starred as Lara Croft in the adventure film Tomb Raider.",http://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Alicia_Vikander_2013.jpg/220px-Alicia_Vikander_2013.jpg
12147,Spencer Tracy,"Spencer Bonaventure Tracy (April 5, 1900每 June 10, 1967) was an American actor, noted for his natural style and versatility. One of the major stars of Hollywood's Golden Age, Tracy won two Academy Awards for Best Actor from nine nominations, sharing the record for nominations in that category with Laurence Olivier.Tracy first discovered his talent for acting while attending Ripon College, and he later received a scholarship for the American Academy of Dramatic Arts. He spent seven years in the theatre, working in a succession of stock companies and intermittently on Broadway. Tracy's breakthrough came in 1930, when his lead performance in The Last Mile caught the attention of Hollywood. After a successful film debut in Up the River, Tracy was signed to a contract with Fox Film Corporation. His five years with Fox were unremarkable, and he remained largely unknown to audiences after 25 films, most of them starring Tracy as the leading man. None of them were hits although The Power and the Glory (1933) features one of his most acclaimed performances.In 1935, Tracy joined Metro-Goldwyn-Mayer, at the time Hollywood's most prestigious studio. His career flourished with a series of hit films, and in 1937 and 1938 he won consecutive Oscars for Captains Courageous and Boys Town. By the 1940s, Tracy was one of the studio's top stars. In 1942, he appeared with Katharine Hepburn in Woman of the Year, beginning a popular partnership that produced nine movies over 25 years. Tracy left MGM in 1955, and continued to work regularly as a freelance star, despite an increasing weariness as he aged. His personal life was troubled, with a lifelong struggle against alcoholism and guilt over his son's deafness. Tracy became estranged from his wife in the 1930s, but never divorced, conducting a long-term relationship with Katharine Hepburn in private. Towards the end of his life, Tracy worked almost exclusively for director Stanley Kramer. It was for Kramer that he made his last film, Guess Who's Coming to Dinner in 1967, completed just 17 days before his death.",http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Spencer_tracy_state_of_the_union.jpg/220px-Spencer_tracy_state_of_the_union.jpg
70131,Tatsuya Nakadai,"Tatsuya Nakadai (笯測 絻妐, Nakadai Tatsuya, born Motohisa Nakadai December 13, 1932) is a Japanese film actor famous for the wide variety of characters he has portrayed and many collaborations with famous Japanese film directors.He was featured in 11 films directed by Masaki Kobayashi, including The Human Condition trilogy, wherein he starred as the lead character Kaji, plus Harakiri, Samurai Rebellion and Kwaidan.Nakadai worked with a number of Japan's best-known filmmakers〞starring or co-starring in five films directed by Akira Kurosawa, as well as being cast in significant films directed by Hiroshi Teshigahara (The Face of An), Mikio Naruse (When a Woman Ascends the Stairs), Kihachi Okamoto (Kill! and The Sword of Doom), Hideo Gosha (Goyokin), Shir身 Toyoda (Portrait of Hell) and Kon Ichikawa (Enj身 and Odd Obsession).",http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Ningen_no_j%C5%8Dken_1.jpg/220px-Ningen_no_j%C5%8Dken_1.jpg
19159,Thomas Haden Church,"Thomas Haden Church (born Thomas Richard McMillen, June 17, 1960) is an American actor, director, and writer. After co-starring in the 1990s sitcom Wings, Church became known for his film roles, including his Academy Award-nominated performance in Sideways and his role as the Sandman in Spider-Man 3. He also made his directorial debut with Rolling Kansas.",http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Thomas_Haden_Church_at_the_2009_Tribeca_Film_Festival.jpg/220px-Thomas_Haden_Church_at_the_2009_Tribeca_Film_Festival.jpg
3391,Kathleen Turner,"Mary Kathleen Turner (born June 19, 1954), better known as Kathleen Turner, is an American film and stage actress and director. Known for her distinctive husky voice, Turner has won two Golden Globe Awards and has been nominated for an Academy Award.Turner rose to fame during the 1980s, after roles in Body Heat (1981), The Man With Two Brains (1983), Crimes of Passion (1984), Romancing the Stone (1984), and Prizzi's Honor (1985), the latter two earning her a Golden Globe Award for Best Actress 每 Motion Picture Musical or Comedy. In the later 1980s and early 1990s, Turner had roles in The Accidental Tourist (1988), The War of the Roses (1989), Serial Mom (1994) and Peggy Sue Got Married (1986), for which she was nominated for the Academy Award for Best Actress.Turner later had roles in The Virgin Suicides (1999), Baby Geniuses (1999), and Beautiful (2000), as well as guest-starring on the NBC sitcom Friends as Chandler Bing's cross-dressing father Charles Bing, and in the third season of Showtime's Californication as Sue Collini, the jaded, sex-crazed owner of a talent agency. Turner has also done considerable work as a voice actress, namely as Jessica Rabbit in Who Framed Roger Rabbit (1988), as well as Monster House (2006), and the television series The Simpsons and King of the Hill.In addition to film, Turner has worked in the theatre, and has been nominated for the Tony Award twice for her Broadway roles as Maggie in Cat on a Hot Tin Roof and as Martha in Who's Afraid of Virginia Woolf? Turner has also taught acting classes at New York University.",http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Kathleen_Turner.jpg/220px-Kathleen_Turner.jpg
7633,Leslie Nielsen,"Leslie William Nielsen, OC (11 February 1926每 28 November 2010) was a Canadian actor, comedian, and producer. He appeared in more than 100 films and 150 television programs, portraying more than 220 characters.Nielsen was born in Regina, Saskatchewan. He enlisted in the Royal Canadian Air Force and later worked as a disc jockey before receiving a scholarship to study theatre at the Neighborhood Playhouse. Making his acting debut in 1950, appearing in 46 live television programs a year. Nielsen made his film debut in 1956, with supporting roles in several drama, Western, and romance films produced between the 1950s and the 1970s.Although his notable performances in the films Forbidden Planet and The Poseidon Adventure gave him standing as a serious actor, Nielsen later gained enduring recognition for his deadpan comedy roles during the 1980s, after being cast against type for the Zucker, Abrahams and Zucker comedy film Airplane!. In his comedy roles, Nielsen specialized in portraying characters oblivious to and complicit in their absurd surroundings. Nielsen's performance in Airplane! marked his turning point, which made him ""the [Laurence] Olivier of spoofs"" according to film critic Roger Ebert, and leading to more further success in the genre with The Naked Gun film series, based on the earlier short-lived television series Police Squad!, in which Nielsen also starred. Nielsen received a variety of awards and was inducted into the Canada's Walk of Fame and Hollywood Walk of Fame.",http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Leslie_Nielsen.jpg/220px-Leslie_Nielsen.jpg
7497,Holt McCallany,"Holt McCallany (born Holt Quinn McAloney; September 3, 1963) is an American actor, writer, and producer working primarily in film and television.",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png
18352,Patrick Dempsey,"Patrick Dempsey (born January 13, 1966) is an American actor, best known for his role as neurosurgeon Derek ""McDreamy"" Shepherd in Grey's Anatomy, starring with Ellen Pompeo (Dr. Meredith Grey). He saw early success as an actor, starring in a number of films in his early 20s, including Can't Buy Me Love (1987) and Loverboy (1989). In the 1990s, he mostly appeared in smaller roles in film, such as Outbreak (1995) and television, before landing a lead role in Sweet Home Alabama (2002), a surprise box office hit. He has since starred in  films, including Enchanted (2007), Made of Honor (2008), Valentine's Day (2010), Flypaper (2011), Freedom Writers (2007), Transformers: Dark of the Moon (2011), and Bridget Jones's Baby (2016).Dempsey, who maintains a sports car and vintage car collection, also enjoys auto racing in his spare time. He has competed in pro-am events such as the 24 Hours of Le Mans, Rolex 24 at Daytona sports car race and Ensenada SCORE Baja 1000 off-road race. Prior to the 2013 24 Hours of Le Mans, Dempsey declared that he would ""walk away"" from acting if he could and dedicate himself full-time to motorsports.",http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Patrick_Dempsey_2016.jpg/220px-Patrick_Dempsey_2016.jpg
26457,Matthew Lillard,"Matthew Lyn Lillard (born January 24, 1970) is an American actor, voice actor, director, and producer. He is best known for portraying Chip in Serial Mom (1994), Stu in Scream (1996), Stevo in SLC Punk! (1998), Billy Brubaker in Summer Catch (2001), Jerry Conlaine in Without a Paddle (2004) and Shaggy Rogers in both Scooby-Doo (2002) and Scooby-Doo 2: Monsters Unleashed (2004). In animation, he has been the current voice of Shaggy since veteran actor Casey Kasem retired from the role.While much of his work is comedic in nature, Lillard has given dramatic performances in The Descendants (2011), Trouble with the Curve (2012) and Match (2014). He made his directorial debut with the coming-of-age drama Fat Kid Rules the World (2012).",http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Matthew_Lillard_2012.jpg/220px-Matthew_Lillard_2012.jpg
3635,Elizabeth Taylor,"Dame Elizabeth Rosemond Taylor, DBE (27 February 1932 每 23 March 2011) was a British-American actress, businesswoman, and humanitarian. She began her career as a child actress in the early 1940s, and was one of the most popular stars of classical Hollywood cinema in the 1950s. She continued her career successfully into the 1960s, and remained a well-known public figure for the rest of her life. In 1999, the American Film Institute named her the seventh-greatest female screen legend.Born in London to wealthy, socially prominent American parents, Taylor moved with her family to Los Angeles in 1939, and she was soon given a film contract by Universal Pictures. She made her screen debut in a minor role in There's One Born Every Minute (1942), but Universal terminated her contract after a year. Taylor was then signed by Metro-Goldwyn-Mayer, and had her breakthrough role in National Velvet (1944), becoming one of the studio's most popular teenaged stars. She made the transition to adult roles in the early 1950s, when she starred in the comedy Father of the Bride (1950) and received critical acclaim for her performance in the drama A Place in the Sun (1951).Despite being one of MGM's most bankable stars, Taylor wished to end her career in the early 1950s. She resented the studio's control and disliked many of the films to which she was assigned. She began receiving roles she enjoyed more in the mid-1950s, beginning with the epic drama Giant (1956), and starred in several critically and commercially successful films in the following years. These included two film adaptations of plays by Tennessee Williams: Cat on a Hot Tin Roof (1958), and Suddenly, Last Summer (1959); Taylor won a Golden Globe for Best Actress for the latter. Although she disliked her role as a call girl in BUtterfield 8 (1960), her last film for MGM, she won the Academy Award for Best Actress for her performance.Taylor was then paid a record-breaking $1 million to play the title role in the historical epic Cleopatra (1963), the most expensive film made up to that point. During the filming, Taylor and co-star Richard Burton began an extramarital affair, which caused a scandal. Despite public disapproval, she and Burton continued their relationship and were married in 1964. Dubbed ""Liz and Dick"" by the media, they starred in 11 films together, including The V.I.P.s (1963), The Sandpiper (1965), The Taming of the Shrew (1967), and Who's Afraid of Virginia Woolf? (1966). Taylor received the best reviews of her career for Woolf, winning her second Academy Award and several  awards for her performance. She and Burton divorced in 1974, but reconciled soon after, and re-married in 1975. The second marriage ended in divorce in 1976.",http://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Taylor%2C_Elizabeth_posed.jpg/220px-Taylor%2C_Elizabeth_posed.jpg
